location	symbol	current_owner	disposition	new_owner	consumer	reason
crates/quant-pivot-research/src/factors/names.rs:100	POSITION_TIME_IN_TRADE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:102	POSITION_PEAK_DRAWDOWN	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:12	BOOK_IMBALANCE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:17	MOMENTUM_ROC	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:19	MOMENTUM_EMA_SLOPE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:21	MOMENTUM_VOL_ADJUSTED	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:23	MOMENTUM_MACD	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:26	MEAN_REVERSION	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:29	VOLATILITY_REGIME	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:32	MARKET_ACTIVITY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:35	TIME_TO_RESOLUTION	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:38	DATA_QUALITY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:43	STRUCT_REVERSAL_AFTER_SHOCK	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:47	STRUCT_RESOLUTION_PROXIMITY_REGIME	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:56	STRUCT_BOOK_CHURN_INTENSITY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:59	STRUCT_PARTICIPANT_CONCENTRATION	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:62	STRUCT_NEGRISK_LEG_SUM_DRIFT	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:67	DOMAIN_CRYPTO_STRIKE_PRESSURE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:70	DOMAIN_CRYPTO_BETA_REGIME	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:73	DOMAIN_WEATHER_ENSEMBLE_BIN_PROBABILITY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:76	DOMAIN_WEATHER_ENSEMBLE_SPREAD	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:79	DOMAIN_WEATHER_OBSERVED_EXTREME_HEADROOM	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:7	LIQUIDITY_DEPTH	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:82	DOMAIN_WEATHER_NOAA_RESOLUTION_BASIS_RISK	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:85	STRUCT_NEGRISK_CONVERT_EDGE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:88	STRUCT_FAVORITE_LONGSHOT	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:97	POSITION_UNREALIZED_PNL	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/names.rs:9	SPREAD_EFFICIENCY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/factors/normalize/stats.rs:18	NORM_SCALE	code	keep_algorithm_invariant	owning research contract module	stats	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/builder.rs:218	NEED_BOOK	code	keep_algorithm_invariant	owning research contract module	builder	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/builder.rs:219	NEED_MARKET	code	keep_algorithm_invariant	owning research contract module	builder	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/builder.rs:220	NEED_SIBLING_LEGS	code	keep_algorithm_invariant	owning research contract module	builder	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/builder.rs:221	NEED_TRADE_TAPE	code	keep_algorithm_invariant	owning research contract module	builder	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/builder.rs:222	NEED_DOMAIN	code	keep_code_constant	owning adapter contract module	builder	Stable identifier or protocol spelling is not an operator-tunable value
crates/quant-pivot-research/src/features/domain/crypto.rs:45	BPS_PER_UNIT	code	keep_algorithm_invariant	owning research contract module	crypto	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/domain/weather.rs:39	SQRT_ITERATIONS	code	keep_algorithm_invariant	owning research contract module	weather	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/domain/weather.rs:40	FORECAST_INTERVAL_HOURS	code	keep_algorithm_invariant	owning research contract module	weather	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/domain/weather.rs:41	WEATHER_BIAS_METHODOLOGY	code	keep_algorithm_invariant	owning research contract module	weather	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/generic/stats.rs:22	STAT_SCALE	code	keep_algorithm_invariant	owning research contract module	stats	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:101	PRICE_EXTREMITY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:106	BOOK_CHURN_INTENSITY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:109	TRADE_TAPE_COUNT	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:111	TRADE_TAPE_NOTIONAL_USD	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:114	PARTICIPANT_COVERAGE_RATIO	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/features/names.rs:117	PARTICIPANT_COUNT	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:119	PARTICIPANT_GINI	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:121	PARTICIPANT_HHI	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:123	PARTICIPANT_CR1_SHARE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:126	MAKER_GINI	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:128	TAKER_GINI	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:130	NEGRISK_LEG_ASK_SUM	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:134	NEGRISK_LEG_BID_SUM	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:137	NEGRISK_LEG_COUNT	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:139	NEGRISK_CONVERT_EDGE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:153	DISTANCE_TO_STRIKE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:156	UNDERLYING_MOMENTUM	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:159	UNDERLYING_REALIZED_VOL	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:15	BEST_BID	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:162	TIME_TO_OBSERVATION	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:166	BASIS_VS_RESOLUTION_SOURCE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:175	ENSEMBLE_BIN_PROBABILITY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:177	ENSEMBLE_SPREAD	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:179	OBSERVED_EXTREME_HEADROOM	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:17	BEST_ASK	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:181	NOAA_RESOLUTION_BASIS_RISK	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:19	SECONDARY_BEST_ASK	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:21	MID	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:23	SPREAD_BPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/features/names.rs:25	DEPTH_IMBALANCE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:27	SLOPE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:29	VISIBLE_LIQUIDITY_USD	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:32	AGE_MS	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:34	CROSSED	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:36	EMPTY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:44	CATEGORY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:46	TIME_TO_RESOLUTION_SECS	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:49	EVENT_AGE_SECS	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:51	NEG_RISK	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:53	IS_ACTIVE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:61	PRICE_REVERSAL	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:63	MACD_NORM	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:71	QUOTE_UPDATE_RATE	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:73	BOOK_CHURN	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:75	QUEUE_DEPLETION	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:77	SUDDEN_LIQUIDITY_WITHDRAWAL	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:80	ADVERSE_SELECTION_PROXY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:83	STALE_QUOTE_FREQUENCY	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:93	SHORT_RETURN	code	keep_algorithm_invariant	owning research contract module	names	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/features/names.rs:95	SHOCK_RATIO	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/hashing.rs:58	HASH_STAT_SCALE	code	keep_algorithm_invariant	owning research contract module	hashing	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/manual_evidence.rs:28	ALWAYS_REQUIRED_FIELDS	code	keep_algorithm_invariant	owning research contract module	manual_evidence	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/mod.rs:275	CHAINLINK_STREAM_RULES	code	keep_algorithm_invariant	owning research contract module	mod	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/oracle.rs:27	CHAINLINK_STREAM	code	keep_algorithm_invariant	owning research contract module	oracle	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/oracle.rs:32	BINANCE_WORD	code	keep_algorithm_invariant	owning research contract module	oracle	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/oracle.rs:35	BINANCE_PAIR	code	keep_algorithm_invariant	owning research contract module	oracle	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/oracle.rs:38	BINANCE_INTERVAL	code	keep_algorithm_invariant	owning research contract module	oracle	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/oracle.rs:45	CANDLE	code	keep_algorithm_invariant	owning research contract module	oracle	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/ruleset.rs:24	DOMAIN_RESOLVER_VERSION	code	keep_algorithm_invariant	owning research contract module	ruleset	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/ruleset.rs:27	PUBLIC_RTDS_ASSETS	code	keep_algorithm_invariant	owning research contract module	ruleset	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/ruleset.rs:30	BINANCE_SPOT_ASSETS	code	keep_algorithm_invariant	owning research contract module	ruleset	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/ruleset.rs:33	ALL_CRYPTO_ASSETS	code	keep_algorithm_invariant	owning research contract module	ruleset	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/ruleset.rs:37	CREDENTIAL_CHAINLINK_ASSETS	code	keep_algorithm_invariant	owning research contract module	ruleset	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/ruleset.rs:40	CREDENTIAL_BINANCE_ASSETS	code	keep_algorithm_invariant	owning research contract module	ruleset	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/ruleset.rs:43	BINANCE_USDM_FUTURES_ASSETS	code	keep_algorithm_invariant	owning research contract module	ruleset	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/ruleset.rs:64	RULES	code	keep_algorithm_invariant	owning research contract module	ruleset	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/tier0_slug.rs:171	CHAINLINK_STREAM_RULES	code	keep_algorithm_invariant	owning research contract module	tier0_slug	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/tier0_slug.rs:285	ALIGNED_EPOCH	code	keep_algorithm_invariant	owning research contract module	tier0_slug	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/tier1_template.rs:445	MAX_PLAUSIBLE_YEAR_DRIFT	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/linkage/tier1_template.rs:45	HOURLY_SLUG	code	keep_algorithm_invariant	owning research contract module	tier1_template	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/tier1_template.rs:500	CHAINLINK_RULES	code	keep_algorithm_invariant	owning research contract module	tier1_template	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/tier1_template.rs:506	BINANCE_RULES	code	keep_algorithm_invariant	owning research contract module	tier1_template	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/tier1_template.rs:509	HIGHER_BRACKET_RULES	code	keep_algorithm_invariant	owning research contract module	tier1_template	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/tier1_template.rs:51	DAILY_SLUG	code	keep_algorithm_invariant	owning research contract module	tier1_template	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/tier1_template.rs:56	DOLLAR_BAND	code	keep_algorithm_invariant	owning research contract module	tier1_template	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/tier1_template.rs:65	THRESHOLD_PHRASE_AMOUNT	code	keep_algorithm_invariant	owning research contract module	tier1_template	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/weather_daily_temperature.rs:31	BETWEEN_BAND	code	keep_algorithm_invariant	owning research contract module	weather_daily_temperature	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/weather_daily_temperature.rs:33	OPEN_BAND	code	keep_algorithm_invariant	owning research contract module	weather_daily_temperature	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/weather_daily_temperature.rs:36	EXACT_BAND	code	keep_algorithm_invariant	owning research contract module	weather_daily_temperature	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/weather_daily_temperature.rs:38	TEMPERATURE_STATISTIC	code	keep_algorithm_invariant	owning research contract module	weather_daily_temperature	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/weather_daily_temperature.rs:40	QUESTION_DATE	code	keep_algorithm_invariant	owning research contract module	weather_daily_temperature	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/linkage/weather_daily_temperature.rs:42	SETTLEMENT_URL	code	keep_algorithm_invariant	owning research contract module	weather_daily_temperature	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/artifact.rs:1464	MODEL_ARTIFACT_FORMAT_VERSION	code	reset_boot_1	owning typed contract module	serializer, validator and lineage reader	System-owned contract version is reset to the first boot baseline because no production lineage exists
crates/quant-pivot-research/src/model/calibration.rs:56	MIN_BUCKET_SAMPLES	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/model/calibrator/isotonic.rs:16	MIN_SAMPLES_FLOOR	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/model/calibrator/platt.rs:22	MIN_SAMPLES	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/model/calibrator/platt.rs:23	MAX_ITERATIONS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/model/calibrator/platt.rs:24	MIN_STEP	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/model/calibrator/platt.rs:25	SIGMA	code	keep_algorithm_invariant	owning research contract module	platt	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/calibrator/platt.rs:26	STOPPING_GRAD	code	keep_algorithm_invariant	owning research contract module	platt	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/calibrator/platt.rs:28	MAX_BACKTRACK_STEPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/model/classical.rs:59	CLASSICAL_CRATE_NAME	code	keep_algorithm_invariant	owning research contract module	classical	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/classical.rs:61	CLASSICAL_CRATE_VERSION	code	keep_algorithm_invariant	owning research contract module	classical	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/classical_runtime.rs:44	MAX_LONG_DOWNSIDE_BPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/model/favorite_longshot.rs:50	STAT_SCALE	code	keep_algorithm_invariant	owning research contract module	favorite_longshot	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/objective.rs:26	BPS_PER_UNIT_RETURN	code	keep_algorithm_invariant	owning research contract module	objective	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/optimize.rs:32	MAX_ITERS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/model/optimize.rs:35	SIMPLEX_DELTA	code	keep_algorithm_invariant	owning research contract module	optimize	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/optimize.rs:38	LN_FLOOR	code	keep_algorithm_invariant	owning research contract module	optimize	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/reliability.rs:25	RELIABILITY_BINS	code	keep_algorithm_invariant	owning research contract module	reliability	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/reliability.rs:27	LOG_LOSS_EPS	code	keep_algorithm_invariant	owning research contract module	reliability	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/sell_scorer/trainer.rs:35	MIN_ALPHA_SCALE_BPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/model/sell_scorer/trainer.rs:36	MAX_ALPHA_SCALE_BPS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/model/sell_scorer/trainer.rs:39	GAIN_CANDIDATES	code	keep_algorithm_invariant	owning research contract module	trainer	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/trainer.rs:203	SEARCH_STEPS	code	keep_algorithm_invariant	owning research contract module	trainer	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/model/trainer.rs:206	MAX_SEARCH_ROUNDS	code	migrate_immutable_profile	ResearchProfile, FeatureProfile or ScoringProfile artifact	training, replay or evaluation job	Research methodology must be frozen and content-addressed with each job
crates/quant-pivot-research/src/model/weighted/mod.rs:62	EXPLANATION_TOP_K	code	keep_algorithm_invariant	owning research contract module	mod	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/policy_replay.rs:36	POLICY_REPLAY_KERNEL_VERSION	code	keep_algorithm_invariant	owning research contract module	policy_replay	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/policy_validation.rs:35	POLICY_CPCV_GROUPS	code	keep_algorithm_invariant	owning research contract module	policy_validation	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/policy_validation.rs:36	POLICY_CPCV_TEST_GROUPS	code	keep_algorithm_invariant	owning research contract module	policy_validation	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/policy_validation.rs:37	POLICY_CPCV_COMBINATIONS	code	keep_algorithm_invariant	owning research contract module	policy_validation	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/policy_validation.rs:38	POLICY_CPCV_PATHS	code	keep_algorithm_invariant	owning research contract module	policy_validation	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/policy_validation.rs:39	POLICY_PBO_BLOCKS	code	keep_algorithm_invariant	owning research contract module	policy_validation	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/policy_validation.rs:40	POLICY_BOOTSTRAP_REPLICATIONS	code	keep_algorithm_invariant	owning research contract module	policy_validation	Mathematical or serialization invariant is intentionally not operator editable
crates/quant-pivot-research/src/policy_validation.rs:43	POLICY_PERFORMANCE_METHODOLOGY_VERSION	code	reset_boot_1	owning typed contract module	serializer, validator and lineage reader	System-owned contract version is reset to the first boot baseline because no production lineage exists
